unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1785933196.602304,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.17
1785933196.602304,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.09
1785933196.602304,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933196.602304,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933197.102815,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.17
1785933197.102815,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.09
1785933197.102815,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933197.102815,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933197.603332,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.17
1785933197.603332,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.09
1785933197.603332,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933197.603332,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933198.103863,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933198.103863,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933198.103863,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933198.103863,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933198.604351,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933198.604351,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933198.604351,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933198.604351,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933199.104863,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.17
1785933199.104863,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.09
1785933199.104863,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.0
1785933199.104863,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933199.605390,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.17
1785933199.605390,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.09
1785933199.605390,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.0
1785933199.605390,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933200.105901,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.17
1785933200.105901,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.09
1785933200.105901,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.0
1785933200.105901,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933200.606426,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.17
1785933200.606426,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.09
1785933200.606426,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.0
1785933200.606426,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933201.106941,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933201.106941,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933201.106941,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933201.106941,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933201.607444,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933201.607444,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933201.607444,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933201.607444,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933202.107958,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933202.107958,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933202.107958,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933202.107958,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933202.608473,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933202.608473,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933202.608473,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933202.608473,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933203.108986,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933203.108986,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933203.108986,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933203.108986,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933203.609502,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933203.609502,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.16
1785933203.609502,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933203.609502,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
1785933204.109991,neptune,0,GPU-35fd1bf9-5849-1263-ccc4-a5ccc837400f,31.18
1785933204.109991,neptune,1,GPU-a59fb458-a10d-49e3-c7e2-39daba72a66d,32.21
1785933204.109991,neptune,2,GPU-ebc2e033-0d59-2451-884a-dfd75a4915e5,32.01
1785933204.109991,neptune,3,GPU-5dbe54b5-dc6b-9e84-5431-1900a995efdc,31.42
