unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1786006818.406375,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006818.406375,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006818.906866,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006818.906866,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006819.407348,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006819.407348,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006819.907821,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006819.907821,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006820.408281,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006820.408281,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006820.908751,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006820.908751,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006821.409226,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006821.409226,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006821.909699,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006821.909699,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006822.410165,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006822.410165,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006822.910646,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006822.910646,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006823.411119,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006823.411119,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006823.911591,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006823.911591,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006824.412087,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006824.412087,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006824.912581,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006824.912581,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006825.413064,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006825.413064,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.86
1786006825.913539,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006825.913539,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006826.414033,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006826.414033,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006826.914537,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006826.914537,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006827.415005,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006827.415005,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
1786006827.915514,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006827.915514,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9
1786006828.415983,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006828.415983,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9
1786006828.916453,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006828.916453,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9
1786006829.416954,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006829.416954,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9
1786006829.917405,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.16
1786006829.917405,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85
