window_id,request_index,request_id,trace_id,client_span_id,planned_send_unix_ns,client_ready_unix_ns,actual_send_unix_ns,response_headers_unix_ns,first_token_unix_ns,completed_unix_ns,planned_to_ready_ms,client_queue_delay_ms,send_lag_ms,ttft_ms,tpot_ms,e2e_ms,planned_input_tokens,actual_input_tokens,max_tokens,actual_output_tokens,token_event_count,stream_chunk_count,token_id_event_count,token_timestamp_complete,http_status,response_request_id,outcome,timeout,cancelled,retry_count,attempt_count,response_bytes,error
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,0,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00000-8a52930ef543,f7b0696008c5494cb22fbdddd647dd42,d09bfe3c0c694c02,1785511276944816443,1785511276955204550,1785511276959376712,1785511277066610987,1785511277141835093,1785511279107403497,10.388107,4.172162,14.560269,182.458381,63.40543238709678,2148.026785,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00000-8a52930ef543,success,False,False,0,1,11672,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,1,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00001-44a71b06dc9f,673e29f812a0456fa93294e667d9178f,d266e581e4f644b1,1785511277044816443,1785511277045206456,1785511277047274707,1785511277069775063,1785511277205372111,1785511279170117076,0.390013,2.068251,2.458264,158.097404,63.37886983870968,2122.842369,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00001-44a71b06dc9f,success,False,False,0,1,11722,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,2,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00002-dcecb0bbe801,f2193a0ea90342eead67e014095dd9e2,c099774c723c421a,1785511277144816443,1785511277145388512,1785511277147777675,1785511277157816603,1785511277326272467,1785511279302435417,0.572069,2.389163,2.961232,178.494792,63.74719193548387,2154.657742,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00002-dcecb0bbe801,success,False,False,0,1,11744,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,3,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00003-59332695f74c,2cb5a594d9cf41aca4f7b244c8dd33cf,5027ef075bfa4f85,1785511277244816443,1785511277246306972,1785511277249645921,1785511277261324888,1785511277456276493,1785511279436221092,1.490529,3.338949,4.829478,206.630572,63.86918061290322,2186.575171,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00003-59332695f74c,success,False,False,0,1,11740,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,4,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00004-5400cd5fa18d,3aa46c0ede564ff195273a9f4a625f5a,de1fba1104ae4653,1785511277344816443,1785511277345338821,1785511277348522065,1785511277359762512,1785511277513008444,1785511279501585213,0.522378,3.183244,3.705622,164.486379,64.14763770967743,2153.063148,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00004-5400cd5fa18d,success,False,False,0,1,11757,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,5,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00005-3b8039759ec0,c5f1969514e244e0b008990641e7e410,64a5803549df45e3,1785511277444816443,1785511277445963563,1785511277449742532,1785511277463862651,1785511277634604701,1785511279633291091,1.14712,3.778969,4.926089,184.862169,64.47375451612903,2183.548559,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00005-3b8039759ec0,success,False,False,0,1,11703,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,6,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00006-0f65909c5211,b946ce8330474220907411b2571357fe,e2589fbc0e3244cd,1785511277544816443,1785511277545578525,1785511277548982131,1785511277559948039,1785511277699807828,1785511279698226514,0.762082,3.403606,4.165688,150.825697,64.4651189032258,2149.244383,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00006-0f65909c5211,success,False,False,0,1,11690,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,7,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00007-03d817fc8f6d,999f7d10e86e465e908427544f1c6448,8ae59bc472914fa7,1785511277644816443,1785511277645149684,1785511277648776973,1785511277660520046,1785511277822765182,1785511279834120931,0.333241,3.627289,3.96053,173.988209,64.88244351612903,2185.343958,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00007-03d817fc8f6d,success,False,False,0,1,11736,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,8,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00008-60d1dfc42ae1,f0c586acfbcb45c1b64f41cbd988659d,3476a2d149dd4e57,1785511277744816443,1785511277745448243,1785511277749511116,1785511277761157196,1785511277945628738,1785511279964856691,0.6318,4.062873,4.694673,196.117622,65.13638558064517,2215.345575,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00008-60d1dfc42ae1,success,False,False,0,1,11690,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,9,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00009-724d1995a301,066a115948af43ef88753daa81c06f06,150088df330a4a1a,1785511277844816443,1785511277846363061,1785511277849595476,1785511277861582095,1785511278010170602,1785511280028672103,1.546618,3.232415,4.779033,160.575126,65.11295164516129,2179.076627,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00009-724d1995a301,success,False,False,0,1,11753,
