window_id,request_index,request_id,trace_id,client_span_id,planned_send_unix_ns,client_ready_unix_ns,actual_send_unix_ns,response_headers_unix_ns,first_token_unix_ns,completed_unix_ns,planned_to_ready_ms,client_queue_delay_ms,send_lag_ms,ttft_ms,tpot_ms,e2e_ms,planned_input_tokens,actual_input_tokens,max_tokens,actual_output_tokens,token_event_count,stream_chunk_count,token_id_event_count,token_timestamp_complete,http_status,response_request_id,outcome,timeout,cancelled,retry_count,attempt_count,response_bytes,error
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,0,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00000-273e4c0cc65b,ac4e42301cf541949d548d2359aec60f,178f3530e5114413,1785511229931835235,1785511229940769761,1785511229943235884,1785511229998775079,1785511230039929844,1785511230714004960,8.934526,2.466123,11.400649,96.69396,21.744358580645162,770.769076,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00000-273e4c0cc65b,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,1,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00001-89964f709d4d,6e12f548e9b54d708b18312f9ee3d17f,61892f60d02547b6,1785511230031835235,1785511230032676076,1785511230036256444,1785511230046268966,1785511230099517483,1785511230772351445,0.840841,3.580368,4.421209,63.261039,21.70432135483871,736.095001,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00001-89964f709d4d,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,2,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00002-5318ce849501,85152759d0c240f9937fb293c8a702af,5842982bbead4ab6,1785511230131835235,1785511230134105241,1785511230137436313,1785511230146605002,1785511230206909394,1785511230880306884,2.270006,3.331072,5.601078,69.473081,21.722499677419354,742.870571,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00002-5318ce849501,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,3,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00003-2438004ceb69,5407b2b9df144f10a7b1e8f39f8861b4,5a943fd964e24c41,1785511230231835235,1785511230232222826,1785511230235160185,1785511230244814124,1785511230314720618,1785511230989025519,0.387591,2.937359,3.32495,79.560433,21.751770999999998,753.865334,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00003-2438004ceb69,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,4,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00004-d75152e7fff8,bbc9f15298eb47628ca7ad23c60c6767,3c8c8700585b4d06,1785511230331835235,1785511230332281001,1785511230335672100,1785511230345898073,1785511230402834763,1785511231077485553,0.445766,3.391099,3.836865,67.162663,21.76292870967742,741.813453,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00004-d75152e7fff8,success,False,False,0,1,12383,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,5,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00005-7ac758ee0b29,d721f8eef40d4dd78c0e68e113849a97,9ab7fc3a9b194acf,1785511230431835235,1785511230433120706,1785511230436042252,1785511230446851274,1785511230511458877,1785511231186813164,1.285471,2.921546,4.207017,75.416625,21.785622161290323,750.770912,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00005-7ac758ee0b29,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,6,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00006-f93e8a9af12c,e5bf1b675c4e4f2abf335542c38a728b,d164d3164406495a,1785511230531835235,1785511230532564374,1785511230535267586,1785511230544417236,1785511230599078199,1785511231274844983,0.729139,2.703212,3.432351,63.810613,21.798928516129035,739.577397,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00006-f93e8a9af12c,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,7,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00007-d936291fbef0,c5e3a03608f640db9320d99e5f8d455d,1a3e0dd3f78446a2,1785511230631835235,1785511230632782204,1785511230636440433,1785511230647006858,1785511230710644457,1785511231383318136,0.946969,3.658229,4.605198,74.204024,21.69915093548387,746.877703,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00007-d936291fbef0,success,False,False,0,1,12364,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,8,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00008-2fa45bd8435b,a77f28bd32194a098adf34e6aa9dbf2f,a6568212eabf4290,1785511230731835235,1785511230732510938,1785511230734453038,1785511230743730421,1785511230795697682,1785511231471461487,0.675703,1.9421,2.617803,61.244644,21.79883241935484,737.008449,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00008-2fa45bd8435b,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,9,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00009-a55638eb32e9,9701c66873ca43b4a07085038b813112,c7762a07f22b4ebf,1785511230831835235,1785511230833022560,1785511230836460482,1785511230845428935,1785511230909741569,1785511231580233410,1.187325,3.437922,4.625247,73.281087,21.62876906451613,743.772928,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2-00009-a55638eb32e9,success,False,False,0,1,12337,
