unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511843859228638,1137213902758058,combined,http://127.0.0.1:8000/metrics,True,24.941784795373678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1785511844360608207,1137214404138943,combined,http://127.0.0.1:8000/metrics,True,24.57241900265217,4.0,0.0,0.0,0.0037800687285223233,0.0,128.0,0.0,0.0,0.0,96.0,9.0,0.0,0.0,0.0,3.0,0.35091710090637207,6.0,0.3637715287040919,4.0,105.0,
1785511844861416711,1137214904947022,combined,http://127.0.0.1:8000/metrics,True,24.523221887648106,9.0,0.0,0.0,0.008934707903780037,0.0,288.0,0.0,0.0,0.0,256.0,56.0,0.0,0.0,0.0,8.0,1.1870653629302979,48.0,2.9514811725821346,12.0,312.0,
1785511845363578826,1137215407109208,combined,http://127.0.0.1:8000/metrics,True,24.283722043037415,14.0,0.0,0.0,0.015120274914089293,0.0,448.0,0.0,0.0,0.0,416.0,143.0,0.0,0.0,0.0,13.0,2.0199241638183594,130.0,8.093132127309218,20.0,559.0,
1785511845865725856,1137215909256214,combined,http://127.0.0.1:8000/metrics,True,23.97558093070984,19.0,0.0,0.0,0.021993127147766356,0.0,608.0,0.0,0.0,0.0,576.0,271.0,0.0,0.0,0.0,18.0,2.811742067337036,253.0,15.960316763725132,28.0,847.0,
1785511846368352035,1137216411882310,combined,http://127.0.0.1:8000/metrics,True,30.448945006355643,20.0,0.0,0.0,0.023711340206185594,0.0,736.0,0.0,0.0,0.0,736.0,410.0,3.0,4.0,8.372092962265015,23.0,3.716996669769287,387.0,24.85898448782973,35.0,1146.0,
1785511846869151244,1137216912681532,combined,http://127.0.0.1:8000/metrics,True,24.00934393517673,21.0,0.0,0.0,0.024742268041237137,0.0,928.0,0.0,0.0,0.0,896.0,573.0,8.0,8.0,17.027446508407593,28.0,4.650258302688599,545.0,35.291067152284086,43.0,1469.0,
1785511847371786093,1137217415316353,combined,http://127.0.0.1:8000/metrics,True,20.27288591489196,21.0,0.0,0.0,0.024742268041237137,0.0,1088.0,0.0,0.0,0.0,1056.0,739.0,13.0,13.0,27.968305349349976,33.0,5.534540414810181,706.0,45.96857251459733,51.0,1795.0,
1785511847874138013,1137217917668279,combined,http://127.0.0.1:8000/metrics,True,23.231239058077335,21.0,0.0,0.0,0.02439862542955329,0.0,1248.0,0.0,0.0,0.0,1216.0,886.0,18.0,18.0,38.98950386047363,38.0,6.430708408355713,848.0,55.363317945739254,58.0,2102.0,
1785511848376877791,1137218420408324,combined,http://127.0.0.1:8000/metrics,True,23.876789957284927,21.0,0.0,0.0,0.024742268041237137,0.0,1408.0,0.0,0.0,0.0,1376.0,1056.0,23.0,23.0,50.162972927093506,43.0,7.282166242599487,1013.0,66.31509884097613,66.0,2432.0,
1785511848879003270,1137218922533373,combined,http://127.0.0.1:8000/metrics,True,25.322317145764828,22.0,0.0,0.0,0.02577319587628868,0.0,1568.0,0.0,0.0,0.0,1536.0,1205.0,27.0,27.0,59.115761280059814,48.0,8.15724515914917,1157.0,75.84542259178124,73.0,2741.0,
1785511849381454554,1137219424984648,combined,http://127.0.0.1:8000/metrics,True,23.94653600640595,21.0,0.0,0.0,0.024742268041237137,0.0,1728.0,0.0,0.0,0.0,1696.0,1376.0,33.0,33.0,72.52146291732788,53.0,8.996493577957153,1323.0,86.87391758640297,81.0,3072.0,
1785511849883714511,1137219927244589,combined,http://127.0.0.1:8000/metrics,True,24.976996006444097,21.0,0.0,0.0,0.025085910652920984,0.0,1888.0,0.0,0.0,0.0,1888.0,1547.0,38.0,38.0,83.6900725364685,59.0,10.005146741867065,1488.0,97.81559336651117,89.0,3435.0,
