unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511112979167415,1136457974623939,combined,http://127.0.0.1:8000/metrics,True,25.170875946059823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1785511113481727136,1136458477185034,combined,http://127.0.0.1:8000/metrics,True,25.69005498662591,4.0,0.0,0.0,0.0027245894195110365,0.0,512.0,0.0,0.0,0.0,512.0,36.0,0.0,0.0,0.0,4.0,0.21935272216796875,32.0,0.6845435344148427,14.0,548.0,
1785511113982654204,1136458978111862,combined,http://127.0.0.1:8000/metrics,True,25.295455008745193,7.0,0.0,0.0,0.00499508060243703,0.0,1152.0,0.0,0.0,0.0,1152.0,178.0,2.0,2.0,1.4411180019378662,9.0,0.538454532623291,169.0,3.665744078345597,37.0,1330.0,
1785511114485383735,1136459480841404,combined,http://127.0.0.1:8000/metrics,True,25.54403292015195,7.0,0.0,0.0,0.00507076364186787,0.0,1792.0,0.0,0.0,0.0,1792.0,339.0,7.0,7.0,5.117260932922363,14.0,0.8438394069671631,325.0,7.054261341691017,60.0,2131.0,
1785511114987962396,1136459983420034,combined,http://127.0.0.1:8000/metrics,True,25.701120030134916,7.0,0.0,0.0,0.00507076364186787,0.0,2432.0,0.0,0.0,0.0,2432.0,501.0,12.0,12.0,8.798898696899414,19.0,1.1389331817626953,482.0,10.469442015280947,83.0,2933.0,
1785511115489107187,1136460484564839,combined,http://127.0.0.1:8000/metrics,True,26.12756798043847,7.0,0.0,0.0,0.00507076364186787,0.0,3072.0,0.0,0.0,0.0,3072.0,662.0,17.0,17.0,12.477898359298706,24.0,1.4511969089508057,638.0,13.858865278074518,106.0,3734.0,
1785511115990886433,1136460986343768,combined,http://127.0.0.1:8000/metrics,True,25.613507023081183,7.0,0.0,0.0,0.00507076364186787,0.0,3712.0,0.0,0.0,0.0,3712.0,823.0,22.0,22.0,16.15611243247986,29.0,1.7520442008972168,794.0,17.245277161011472,129.0,4535.0,
1785511116492694254,1136461488151612,combined,http://127.0.0.1:8000/metrics,True,25.131369940936565,7.0,0.0,0.0,0.00507076364186787,0.0,4352.0,0.0,0.0,0.0,4352.0,984.0,27.0,27.0,19.823423624038696,34.0,2.0501346588134766,950.0,20.634649084648117,152.0,5336.0,
1785511116994889384,1136461990346742,combined,http://127.0.0.1:8000/metrics,True,26.648889062926173,7.0,0.0,0.0,0.00507076364186787,0.0,4992.0,0.0,0.0,0.0,4992.0,1145.0,32.0,32.0,23.48618173599243,39.0,2.3365659713745117,1106.0,24.023056260542944,175.0,6137.0,
1785511117497349725,1136462492807080,combined,http://127.0.0.1:8000/metrics,True,25.12529189698398,7.0,0.0,0.0,0.00507076364186787,0.0,5632.0,0.0,0.0,0.0,5632.0,1306.0,37.0,37.0,27.156715869903564,44.0,2.63535737991333,1262.0,27.410553112393245,198.0,6938.0,
1785511117999756871,1136462995214239,combined,http://127.0.0.1:8000/metrics,True,25.500586023554206,7.0,0.0,0.0,0.00507076364186787,0.0,6272.0,0.0,0.0,0.0,6272.0,1466.0,42.0,42.0,30.82536292076111,49.0,2.9378459453582764,1417.0,30.7778324757237,221.0,7738.0,
1785511118502328090,1136463497785495,combined,http://127.0.0.1:8000/metrics,True,24.70690500922501,7.0,0.0,0.0,0.00507076364186787,0.0,6912.0,0.0,0.0,0.0,6912.0,1626.0,47.0,47.0,34.498295545578,54.0,3.2506229877471924,1572.0,34.145284133264795,244.0,8538.0,
1785511119004004259,1136463999461608,combined,http://127.0.0.1:8000/metrics,True,27.19916496425867,7.0,0.0,0.0,0.00507076364186787,0.0,7552.0,0.0,0.0,0.0,7552.0,1787.0,52.0,52.0,38.18127489089966,59.0,3.5534350872039795,1728.0,37.53311431291513,267.0,9339.0,
1785511119506242736,1136464501700077,combined,http://127.0.0.1:8000/metrics,True,24.9636999797076,7.0,0.0,0.0,0.00507076364186787,0.0,8192.0,0.0,0.0,0.0,8192.0,1948.0,57.0,57.0,41.85195875167847,64.0,3.844813108444214,1884.0,40.92154404590838,290.0,10140.0,
1785511120008222578,1136465003679971,combined,http://127.0.0.1:8000/metrics,True,24.121894035488367,7.0,0.0,0.0,0.004919397563006078,0.0,8960.0,0.0,0.0,0.0,8832.0,2109.0,63.0,63.0,46.25848579406738,69.0,4.147977352142334,2040.0,44.311096095945686,313.0,10941.0,
1785511120510202659,1136465505660004,combined,http://127.0.0.1:8000/metrics,True,24.27316317334771,7.0,0.0,0.0,0.004919397563006078,0.0,9600.0,0.0,0.0,0.0,9472.0,2270.0,68.0,68.0,49.92636203765869,74.0,4.443231821060181,2196.0,47.69946555234492,336.0,11742.0,
1785511121012779463,1136466008236852,combined,http://127.0.0.1:8000/metrics,True,25.14686295762658,7.0,0.0,0.0,0.004919397563006078,0.0,10240.0,0.0,0.0,0.0,10112.0,2430.0,73.0,73.0,53.587618350982666,79.0,4.7425713539123535,2351.0,51.06673616869375,359.0,12542.0,
1785511121515344313,1136466510801642,combined,http://127.0.0.1:8000/metrics,True,24.17072793468833,7.0,0.0,0.0,0.004919397563006078,0.0,10880.0,0.0,0.0,0.0,10752.0,2591.0,78.0,78.0,57.25404953956604,84.0,5.035015821456909,2507.0,54.45475190295838,382.0,13343.0,
1785511122017777869,1136467013235234,combined,http://127.0.0.1:8000/metrics,True,24.4616880081594,7.0,0.0,0.0,0.004919397563006078,0.0,11520.0,0.0,0.0,0.0,11392.0,2751.0,83.0,83.0,60.90911364555359,89.0,5.338406085968018,2662.0,57.822835800237954,405.0,14143.0,
1785511122519631043,1136467515088324,combined,http://127.0.0.1:8000/metrics,True,23.72819813899696,7.0,0.0,0.0,0.004919397563006078,0.0,12160.0,0.0,0.0,0.0,12032.0,2912.0,88.0,88.0,64.57683944702148,94.0,5.629384517669678,2818.0,61.21149757085368,428.0,14944.0,
1785511123021740500,1136468017197919,combined,http://127.0.0.1:8000/metrics,True,23.643308086320758,7.0,0.0,0.0,0.004919397563006078,0.0,12800.0,0.0,0.0,0.0,12672.0,3073.0,93.0,93.0,68.25168228149414,99.0,5.931608200073242,2974.0,64.60019484278746,451.0,15745.0,
1785511123524122164,1136468519579562,combined,http://127.0.0.1:8000/metrics,True,24.297290947288275,7.0,0.0,0.0,0.004919397563006078,0.0,13440.0,0.0,0.0,0.0,13312.0,3233.0,98.0,98.0,71.91686606407166,104.0,6.241365671157837,3129.0,67.96662109624594,474.0,16545.0,
