unix_ts,workload_seq,target_freq_mhz,rx_bytes,tx_bytes,gpu_util_pct,gpu_power_w,gpu_sm_mhz,gpu_memory_used_mib,gpu_mem_util_pct,gpu_power_limit_w,gpu_mem_clock_mhz,gpu_temperature_c,gpu_memory_total_mib,gpu_pstate
1785140550.907533559,0,480,48050639958,253279751812,0, 31.14, 210, 0, 0, 350.00, 405, 24, 46068, P0
1785140551.490619232,0,480,48050680665,253279787876,0, 31.14, 210, 0, 0, 350.00, 405, 24, 46068, P0
1785140552.074323694,0,480,48050773939,253279902770,0, 44.84, 480, 0, 0, 350.00, 9001, 24, 46068, P0
1785140552.658266357,0,480,48050773939,253279902770,0, 44.84, 480, 0, 0, 350.00, 9001, 24, 46068, P0
1785140553.240894848,0,480,48050948103,253280113348,0, 58.79, 480, 0, 0, 350.00, 9001, 24, 46068, P0
1785140553.826640455,0,480,48050948103,253280113348,0, 58.84, 480, 0, 0, 350.00, 9001, 24, 46068, P0
1785140554.408169751,0,480,48051069901,253280258618,0, 58.84, 480, 0, 0, 350.00, 9001, 24, 46068, P0
1785140554.991036219,0,480,48051069901,253280258618,0, 58.59, 480, 0, 0, 350.00, 9001, 24, 46068, P0
1785140555.574217282,0,480,48051202891,253280425330,0, 58.59, 480, 0, 0, 350.00, 9001, 24, 46068, P0
1785140556.156801448,0,480,48051377967,253280611168,0, 58.54, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140556.740115380,0,480,48051377967,253280611168,0, 58.59, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140557.321897269,0,480,48051639917,253280847136,0, 58.59, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140557.902690733,0,480,48051639917,253280847136,0, 58.59, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140558.482956355,0,480,48052319297,253281439450,0, 58.59, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140559.065218449,0,480,48052319297,253281439450,0, 58.54, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140559.645330828,0,480,48053082671,253282105782,0, 58.54, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140560.227760466,0,480,48053742057,253282681556,0, 58.67, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140560.809341800,0,480,48053742057,253282681556,0, 58.79, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140561.391412156,0,480,48053959285,253282867126,0, 58.79, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140561.974103479,0,480,48053959285,253282867126,0, 58.67, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140562.557148833,0,480,48054202781,253283087922,0, 58.67, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140563.134820816,0,480,48054202781,253283087922,0, 58.59, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140563.715272400,0,480,48054461705,253283330500,0, 58.76, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140564.296731824,0,480,48054825009,253283658228,0, 58.76, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140564.878483683,0,480,48054825009,253283658228,0, 58.76, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140565.462478009,0,480,48054922795,253283748420,0, 58.76, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140566.044158107,0,480,48054922795,253283748420,0, 58.64, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140566.625131480,0,480,48055335869,253284135058,0, 58.64, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140567.205956991,0,480,48055335869,253284135058,0, 58.76, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140567.788098422,0,480,48055855997,253284628530,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140568.368233639,0,480,48055855997,253284628530,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140568.952680868,0,480,48056328155,253285083760,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140569.537728025,0,480,48056634821,253285378738,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140570.120451965,0,480,48056634821,253285378738,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140570.702421739,0,480,48057064689,253285788892,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140571.285656460,0,480,48057064689,253285788892,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140571.867562469,0,480,48057317083,253286028105,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140572.451283460,0,480,48057317083,253286028105,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140573.034045698,0,480,48057607497,253286301626,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140573.617203006,0,480,48057771090,253286461873,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140574.200636435,0,480,48057771090,253286461873,0, 58.88, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140574.785025276,0,480,48057813522,253286504767,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140575.368829718,0,480,48057813522,253286504767,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140575.951341160,0,480,48057889414,253286575381,0, 58.88, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140576.532878647,0,480,48057889414,253286575381,0, 58.88, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140577.114902519,0,480,48057984734,253286664113,0, 58.88, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140577.696264946,0,480,48058145546,253286815623,0, 58.89, 480, 0, 0, 350.00, 9001, 25, 46068, P0
1785140578.278868536,0,480,48058145546,253286815623,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140578.860017172,0,480,48058266446,253286914989,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140579.441830489,0,480,48058266446,253286914989,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140580.026029879,0,480,48058397164,253287024633,0, 58.90, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140580.607690621,0,480,48058397164,253287024633,0, 58.90, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140581.189486988,0,480,48058513710,253287138703,0, 58.90, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140581.770776111,0,480,48058521746,253287148625,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140582.351575870,0,480,48058521746,253287148625,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140582.932535656,0,480,48058753060,253287382095,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140583.514975039,0,480,48058753060,253287382095,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140584.095524350,0,480,48059098980,253287730153,0, 58.89, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140584.678503473,0,480,48059098980,253287730153,0, 58.88, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140585.262998843,0,480,48059468386,253288105215,0, 58.88, 480, 0, 0, 350.00, 9001, 26, 46068, P0
1785140585.846067277,0,480,48059738350,253288381371,0, 60.19, 480, 505, 0, 350.00, 9001, 26, 46068, P0
1785140586.428757660,0,480,48059738350,253288381371,0, 59.80, 480, 503, 0, 350.00, 9001, 26, 46068, P0
1785140587.010088170,0,480,48059961936,253288622205,0, 59.06, 480, 557, 0, 350.00, 9001, 26, 46068, P0
1785140587.589032507,0,480,48059961936,253288622205,0, 59.11, 480, 943, 0, 350.00, 9001, 26, 46068, P0
1785140588.172457850,0,480,48060404802,253289049237,0, 59.13, 480, 943, 0, 350.00, 9001, 26, 46068, P0
1785140588.753434996,0,480,48060404802,253289049237,0, 59.17, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140589.339121103,0,480,48060665290,253289300857,0, 59.15, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140589.921056773,0,480,48060861037,253289479450,10, 59.55, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140590.510038519,0,480,48060861037,253289479450,10, 60.26, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140591.091928394,0,480,48060884795,253289495635,9, 60.28, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140591.669093103,0,480,48060884795,253289495635,0, 59.88, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140592.247016931,0,480,48060890165,253289517581,9, 60.17, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140592.816069804,0,480,48060890165,253289517581,8, 60.11, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140593.400776603,0,480,48060892085,253289526829,7, 60.08, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140593.993131762,0,480,48060893165,253289531611,7, 60.08, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140594.581962069,0,480,48060893165,253289531611,10, 60.15, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140595.164572904,0,480,48060895085,253289541491,10, 60.22, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140595.736744651,0,480,48060895085,253289541491,9, 59.95, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140596.332330074,0,480,48060897569,253289551845,10, 60.26, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140596.929539376,0,480,48060897569,253289551845,0, 59.88, 480, 14425, 0, 350.00, 9001, 26, 46068, P0
1785140597.512322684,0,480,48060898941,253289557881,0, 59.22, 480, 14513, 0, 350.00, 9001, 26, 46068, P0
1785140598.095440715,0,480,48060901343,253289564385,100, 87.85, 480, 14917, 12, 350.00, 9001, 28, 46068, P0
1785140598.679817728,0,480,48060901343,253289564385,1, 112.11, 480, 14919, 0, 350.00, 9001, 27, 46068, P0
1785140599.264258403,0,480,48060903131,253289567289,0, 83.47, 480, 14405, 0, 350.00, 9001, 27, 46068, P0
1785140599.846772388,0,480,48060903131,253289567289,0, 59.24, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140600.429019453,0,480,48060915179,253289580345,0, 59.29, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140601.012704964,0,480,48060915179,253289580345,0, 59.29, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140601.595140282,0,480,48060916147,253289582287,0, 59.13, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140602.178073986,0,480,48060918115,253289586295,0, 59.13, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140602.759479205,0,480,48060918115,253289586295,0, 59.13, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140603.342399513,0,480,48060920463,253289595739,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140603.924846222,0,480,48060920463,253289595739,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140604.506333879,0,480,48060922469,253289599057,0, 58.89, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140605.087929316,0,480,48060922469,253289599057,0, 58.89, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140605.670492374,0,480,48060924389,253289604193,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140606.251812612,0,480,48060924389,253289604193,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140606.834988913,0,480,48060926563,253289609859,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140607.417022813,0,480,48060928483,253289615769,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140607.998556167,0,480,48060928483,253289615769,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140608.580579830,0,480,48060929563,253289618983,0, 59.13, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140609.163384783,0,480,48060929563,253289618983,0, 59.13, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140609.745126439,0,480,48060931483,253289625591,0, 59.38, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140610.327418757,0,480,48060931483,253289625591,0, 59.38, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140610.913872238,0,480,48060933523,253289632619,0, 59.38, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140611.497049450,0,480,48060935821,253289637399,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140612.080189577,0,480,48060935821,253289637399,0, 59.01, 480, 14405, 0, 350.00, 9001, 26, 46068, P0
1785140612.661501583,0,480,48060938497,253289645885,0, 59.54, 480, 14431, 0, 350.00, 9001, 26, 46068, P0
1785140613.368951734,0,480,48060938497,253289645885,0, 63.97, 480, 37565, 0, 350.00, 9001, 27, 46068, P0
1785140613.953088455,0,480,48060940417,253289654097,0, 63.66, 480, 37565, 0, 350.00, 9001, 27, 46068, P0
1785140614.534020952,0,480,48061018354,253289726027,0, 63.55, 480, 37565, 0, 350.00, 9001, 27, 46068, P0
1785140615.116893259,0,480,48061018354,253289726027,0, 59.17, 480, 37565, 0, 350.00, 9001, 26, 46068, P0
