window_id,request_index,request_id,trace_id,client_span_id,planned_send_unix_ns,client_ready_unix_ns,actual_send_unix_ns,response_headers_unix_ns,first_token_unix_ns,completed_unix_ns,planned_to_ready_ms,client_queue_delay_ms,send_lag_ms,ttft_ms,tpot_ms,e2e_ms,planned_input_tokens,actual_input_tokens,max_tokens,actual_output_tokens,token_event_count,stream_chunk_count,token_id_event_count,token_timestamp_complete,http_status,response_request_id,outcome,timeout,cancelled,retry_count,attempt_count,response_bytes,error
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,0,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00000-00ab676562f8,0b1434d26e884cfd9606235b633b3013,882346bd48be4b71,1785511346897296130,1785511346907168875,1785511346910510716,1785511346970820443,1785511347007037712,1785511347684358687,9.872745,3.341841,13.214586,96.526996,21.84906370967742,773.847971,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00000-00ab676562f8,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,1,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00001-5948b080e3e7,0d40b8c2e9a64ae39159f1e25cd22928,70bbe21a8208412a,1785511346997296130,1785511346998464724,1785511347001571537,1785511347013036312,1785511347070725085,1785511347743326269,1.168594,3.106813,4.275407,69.153548,21.696812387096774,741.754732,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00001-5948b080e3e7,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,2,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00002-3088259a14ce,152001d167ee4874b8a5bee764374e39,e9ad47de71414ca4,1785511347097296130,1785511347097735332,1785511347100148480,1785511347107818441,1785511347157717267,1785511347831445171,0.439202,2.413148,2.85235,57.568787,21.733158193548388,731.296691,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00002-3088259a14ce,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,3,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00003-e98f08af06f1,472451e3415848aa98630d0863a5cf22,414e815cc9e044f1,1785511347197296130,1785511347197743974,1785511347199928246,1785511347208204301,1785511347265682649,1785511347939961237,0.447844,2.184272,2.632116,65.754403,21.750922193548387,740.032991,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00003-e98f08af06f1,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,4,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00004-bcedc10002e3,c2355cabe9d24b83b16a59c7d5c0c2ce,6e029bfb3e8b49e2,1785511347297296130,1785511347297907324,1785511347299878083,1785511347308659992,1785511347373405567,1785511348048412035,0.611194,1.970759,2.581953,73.527484,21.77440219354839,748.533952,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00004-bcedc10002e3,success,False,False,0,1,12383,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,5,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00005-d2912acbc427,b82f82e2ee904c5091ca1c57e06488e6,529ad70b851349e8,1785511347397296130,1785511347398240620,1785511347400556989,1785511347407659885,1785511347461404949,1785511348136773781,0.94449,2.316369,3.260859,60.84796,21.78609135483871,736.216792,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00005-d2912acbc427,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,6,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00006-d2565c404bcb,af4355b045c2409a8767c3666f2b45db,58e1197e8639414f,1785511347497296130,1785511347498339037,1785511347500698636,1785511347508909234,1785511347570706817,1785511348245577473,1.042907,2.359599,3.402506,70.008181,21.770021161290323,744.878837,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00006-d2565c404bcb,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,7,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00007-7bc125300998,abbd9e9287584dfe9178e701a4ea4e07,008b1465aecb4cb7,1785511347597296130,1785511347597965531,1785511347600376574,1785511347608289427,1785511347681797107,1785511348354237954,0.669401,2.411043,3.080444,81.420533,21.69164022580645,753.86138,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00007-7bc125300998,success,False,False,0,1,12364,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,8,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00008-47960a16f654,e4205f0f7eec4b59a9c1dc860430bc86,160956c8821b4719,1785511347697296130,1785511347698016092,1785511347698963380,1785511347705758352,1785511347767593214,1785511348442498972,0.719962,0.947288,1.66725,68.629834,21.771153483870968,743.535592,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00008-47960a16f654,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1,9,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00009-fffeafd8b989,0eadb5667c1a403fab8417ac0767ba90,aef37e1857b7467e,1785511347797296130,1785511347798869284,1785511347800762365,1785511347808175563,1785511347879451696,1785511348551274524,1.573154,1.893081,3.466235,78.689331,21.671704129032257,750.512159,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep2-seg1-attempt1-00009-fffeafd8b989,success,False,False,0,1,12337,
